date,product,sales
2001-07-22,explain,702167
1998-04-19,Congress,65
2000-08-02,get,86
1978-02-21,near,60579915
1975-04-22,summer,99
2004-02-05,check,312
2022-12-29,say,2245057
1970-09-27,bed,26716026
1977-07-10,century,950029126
2018-06-23,protect,93476609
1992-07-25,dream,976333
1976-03-18,everyone,53279
1971-02-01,method,460902457
2011-02-24,city,3166045
2017-03-19,bed,668977363
1988-02-28,cup,65987224
2005-08-02,near,840
2023-03-22,huge,65614425
1991-01-31,friend,39
2012-06-19,take,44
2010-04-17,should,8
1975-10-28,bank,4
1994-01-05,name,60153
1989-04-01,security,9
2003-06-02,popular,65
2004-02-07,compare,3
2025-06-07,food,37259
2018-06-25,power,5
1996-10-26,art,1770
1991-04-05,behind,14590521
1974-01-09,husband,82915
2019-03-08,there,104
1983-12-08,type,213170
2001-05-06,threat,450
1998-07-10,billion,33388400
2018-08-19,whatever,382142
2014-04-19,lawyer,0
2010-05-09,town,42
1996-11-26,catch,43
1997-03-30,environmental,5895979
1991-07-20,note,71095
1979-09-02,strategy,932055311
2010-08-10,administration,725316
2010-05-18,just,3
2015-05-22,marriage,5
1981-05-02,travel,4569
1989-01-08,capital,918497355
2009-03-12,answer,859
2016-07-29,today,0
2018-04-09,mission,677345
1983-06-02,action,824568463
2017-11-01,picture,5520
2024-05-26,police,965
1991-02-19,because,737056
1995-08-30,could,756952468
2024-08-27,word,391
2024-01-09,because,9310707
1979-01-05,couple,957226640
2017-05-05,between,78310923
1984-01-16,same,0
2002-12-29,mouth,53687692
1976-08-04,when,65081
1986-06-28,political,698
1994-03-27,against,81557546
2007-05-28,beyond,31750
1988-09-25,official,28517817
2012-11-19,sign,7171
2014-11-17,mention,565709
1990-04-26,available,30
1987-11-09,method,392595
2014-03-19,civil,7514
1978-02-04,wear,9497634
1971-11-18,may,771646143
2001-10-21,whose,0
1974-04-16,talk,9
2007-07-11,foreign,7109177
1980-05-26,hit,642503
2008-10-26,program,1234
2018-10-26,create,33
2012-04-25,determine,8
2009-03-30,specific,415222951
1985-04-09,several,51032757
1982-01-21,positive,86
1982-11-01,smile,86
2003-11-02,medical,61118
1976-06-18,particular,798
2013-11-14,arm,36166
2021-04-05,ok,9240
1997-09-29,war,7804000
2001-08-31,understand,7281352
1995-07-30,yes,502547519
2011-09-15,significant,588
2005-08-28,rich,713140832
2008-04-06,notice,15
2024-11-15,someone,336144
1975-01-06,always,88202
2010-01-15,book,6
2010-05-14,nearly,3812927
1986-11-17,old,93181
1980-04-25,western,4715
2017-02-22,month,738
1998-11-06,according,86344772
1990-10-19,walk,4277
2022-06-24,across,248153
1991-07-16,challenge,1517630
1976-11-16,arm,601090605
2017-01-12,reflect,6368956
1984-03-23,physical,6848287
1976-03-12,identify,1
1977-02-04,around,7667036
1979-05-10,statement,3236
2023-11-25,majority,1066
2004-08-12,art,1400
2012-11-26,standard,204463881
2010-01-05,heart,62569
2016-11-18,that,12653
1998-07-20,pick,25046070
2010-07-03,idea,6919
2020-07-13,small,0
1973-07-11,put,3
2013-09-29,water,3
2014-05-22,town,28684499
1970-04-16,management,9
1977-01-21,so,790
2016-08-07,section,52
1991-01-02,beyond,614955
1976-09-02,modern,18444
1983-10-22,minute,55
1972-01-20,must,2230
1992-04-09,she,77397
2023-09-13,toward,2475941
1995-02-27,who,931479
2025-02-05,window,2936
1995-07-16,election,33778585
1972-03-14,fly,228
1984-09-12,born,430570
2014-02-05,explain,78034
2018-03-09,hour,600506
2024-11-05,check,30854
2016-10-07,theory,8186
1972-04-12,arm,902081
2004-12-19,require,54
1981-09-24,figure,8955
1979-12-14,finally,76
1984-01-02,present,7
2000-01-25,former,4
2025-08-03,road,91
1991-01-27,different,9721312
2013-02-12,just,215898
1994-12-13,eye,39283420
2004-12-10,wind,80
1987-02-06,fast,75
2013-11-19,member,55168726
2024-06-14,east,6691
1971-04-02,character,11
2009-04-29,include,741
1999-12-01,near,224
2022-12-05,final,155000
1990-06-06,avoid,8571974
2009-05-09,power,20
2024-11-30,cell,73037
2004-02-10,general,75855
1981-02-25,Mr,16499201
2010-09-12,whether,15
1973-09-02,window,26013
1981-01-18,ok,99
2018-01-17,form,66140744
2022-06-22,hundred,159390
2002-01-13,finally,481
1991-05-24,leader,7403908
2018-03-23,current,11825684
2018-11-08,summer,96681
2014-08-09,her,410720
1975-02-09,change,8093690
2011-01-25,party,7429
1975-02-20,live,443435637
2018-10-24,necessary,7552
2025-03-28,draw,8
1997-04-10,nation,88562
1987-11-14,itself,105
1984-01-04,computer,183
1977-10-22,expect,427990491
1995-05-31,important,35640068
1999-02-20,game,95250186
1995-08-11,Republican,222
1996-12-15,about,840657994
2008-11-18,pick,4720
1986-11-12,hundred,468772
1995-06-15,indicate,80
2003-05-25,college,102
2019-03-09,man,31561
1997-05-10,mission,19
1992-01-06,move,83875548
2002-10-08,save,8779
2007-12-05,occur,3
2019-09-11,writer,28
2022-04-18,executive,99841603
2010-08-17,Democrat,5
1986-10-13,several,6829184
1975-03-20,drug,24788
1981-05-17,former,2
2019-02-14,tend,27874267
2000-07-29,lawyer,3703
2021-07-23,present,8491
2023-05-31,perform,3154366
1984-01-24,style,30089760
1984-03-16,phone,25
1981-02-19,ever,622482
2002-09-28,while,44188
1977-11-02,Democrat,36329308
2010-01-19,degree,443314190
1995-08-31,send,42
2022-05-25,huge,8241030
1996-06-07,down,25
2005-05-01,member,821041
2009-12-12,central,740599974
2003-09-27,hear,5
1996-10-04,value,8772
1980-04-02,price,5
2019-10-09,usually,33436143
2010-09-07,move,3415616
1996-06-07,office,8
1983-02-03,although,9749435
2006-08-14,over,7
1976-12-13,pick,4619772
1991-02-17,technology,1653
1983-11-18,forget,37
2016-07-29,since,91622379
1972-05-06,because,22469162
2007-10-07,treat,84315577
2015-06-03,region,764473493
1992-09-13,television,82526289
2003-06-30,why,78927314
1979-03-03,economic,57022760
1982-07-08,three,6
1970-10-15,property,18490834
1999-04-07,direction,275482118
2002-10-31,dog,5489854
2003-11-21,agency,9
1979-12-20,his,3408
2018-01-14,pull,52045
1971-05-02,their,12534
1982-04-09,score,977029737
2011-04-14,debate,97649421
1973-01-06,vote,95800133
1982-04-23,population,70307
1992-05-22,red,9
2022-08-15,and,4792
2024-02-03,none,1209
1983-07-16,stop,95922
2013-08-17,resource,669272737
1984-03-11,fine,1
2013-12-03,full,696777
1975-06-13,option,0
1970-07-13,accept,889
1978-05-17,high,58
2022-03-22,remain,518
1974-12-12,look,5
1976-11-05,whole,4698
1992-10-01,right,4511
1975-12-12,civil,974675
2023-11-04,leader,512659
1998-04-15,ability,458860
2017-02-27,everything,8
2003-02-27,front,6861611
1978-05-12,local,85698805
1998-04-17,usually,5600
2003-04-08,loss,4210056
2019-03-14,music,201723
1992-04-03,theory,148
2015-06-30,although,2
1977-09-01,bag,890023
2017-05-06,design,296
1971-05-21,main,99
1987-07-11,government,265389
1998-10-20,its,265
2003-10-16,one,69
1991-03-15,money,14668120
2005-12-16,second,0
1996-01-08,herself,60
1974-02-26,head,3
1999-12-25,case,745
1970-11-04,drive,29029366
2022-10-13,federal,55715
1973-04-12,knowledge,190
1973-04-08,early,96619
1995-08-13,soon,72491
1977-02-23,fly,75898
2011-05-15,how,208838
1988-12-03,else,505
2004-10-19,form,26906935
2021-01-24,interest,845844
1991-04-09,account,15
1976-02-16,nothing,606558420
1998-02-28,cup,6733
1991-01-13,practice,8
2012-03-25,thing,191257
1983-06-29,national,1
2014-08-16,off,4
2009-05-19,as,18
1984-11-23,produce,8
1986-05-05,full,7544
1998-07-31,particular,212742492
1990-03-15,without,12625
1991-06-18,pick,7460340
2024-07-21,crime,53680
1993-04-27,table,10
2007-12-17,player,606115
1986-11-07,cause,6384
2024-10-08,building,63949812
2022-10-11,sense,19
1977-09-22,like,658648996
1992-08-09,he,8817872
2016-07-26,plan,26796
1989-01-11,blue,212422218
2013-04-22,center,36
2019-03-26,responsibility,7884
2021-07-19,commercial,271
2016-12-25,list,3
2003-10-29,cause,7860367
2015-05-06,drive,1
2003-06-05,social,6
1982-11-27,white,18472828
2017-09-01,company,68074052
2015-10-30,indeed,345865226
2003-09-28,for,10
1999-07-01,opportunity,233180699
2003-05-07,our,1
1972-08-18,story,70088
1985-02-06,different,215821
1993-02-12,type,80830022
1976-12-20,another,34
2002-10-25,beat,5
1980-05-21,blue,58057
2000-11-15,listen,57184
1985-04-03,page,9642
1998-05-12,arm,92
2020-03-21,night,67
1997-05-28,investment,2
2024-12-06,too,7129090
2006-10-24,give,32851644
2004-12-30,anything,6
2007-03-08,contain,567611149
1996-07-20,service,77438
2014-10-30,someone,50961
1987-05-10,eight,80044
1999-12-27,must,13
2002-06-06,line,796
1994-05-26,recently,696049399
2023-10-25,notice,68
1984-10-16,right,3
2024-09-17,child,79
1974-08-25,wait,391
2023-06-02,per,7
2015-01-10,really,9154601
1980-07-02,relationship,962356993
1975-06-18,many,6
1983-08-16,ahead,3125459
2017-09-05,even,1
1973-01-27,western,2202
2005-09-21,can,7186706
1978-03-24,form,5201729
2017-01-22,still,135927354
1977-10-02,experience,5753949
1984-06-14,wear,39
2000-12-11,themselves,866342
1972-04-27,specific,928321
2003-08-22,fine,6
1984-05-13,assume,1
2005-06-27,life,11417939
2025-04-19,work,31073
1970-03-28,network,82924
1972-12-04,help,2081
1995-08-09,those,171745751
2023-09-29,thus,50210
2000-08-15,husband,3667874
1997-03-14,two,789139764
1973-10-28,newspaper,4
1980-12-15,camera,1436
1989-10-28,deep,82449334
1974-04-15,quality,70
2019-01-25,or,42613722
2005-09-14,book,64727
1981-10-07,child,498
2003-01-24,behavior,8091707
1975-02-13,computer,989682453
2018-01-13,majority,1050334
1996-08-21,situation,16
2000-02-13,wait,97427
2015-07-13,food,56
1994-06-25,my,47677739
2011-07-01,although,73964
1986-07-11,outside,698107231
1998-08-23,understand,462
1977-11-21,ten,952
2018-12-26,produce,41717
2013-01-05,what,872
1993-08-28,example,6915029
2014-01-29,ok,4789
1978-11-16,tough,8111761
1972-05-05,magazine,570722
2020-05-26,night,3168965
1976-03-09,fast,5612
1977-04-10,its,7692854
1993-02-15,carry,87726219
2021-09-08,you,129484146
1993-07-15,up,485243
1995-07-29,material,98482393
1971-12-04,stop,277
1979-03-02,job,2
2007-03-18,none,14485
2015-07-28,go,1479
2016-02-11,meeting,5029245
2005-03-26,fast,36998
2001-11-14,knowledge,3
2018-07-13,information,51114
1987-01-26,where,3
1984-03-13,although,501242918
2004-05-03,probably,5516784
2015-04-22,next,63666724
2014-02-13,accept,752
1995-08-07,either,583279
1970-02-26,security,56
1975-12-03,just,9592438
1991-10-05,similar,42852012
1986-12-13,adult,68
2004-07-03,action,86612336
2020-08-23,for,4
2007-04-27,far,84590
2008-07-21,size,690629
1996-01-25,those,757215
1979-02-14,child,70
1978-04-23,low,18120
1987-02-06,because,74056996
1981-02-09,positive,5196699
2012-12-22,environment,77
2010-08-13,concern,1930
2017-12-04,approach,360
1991-06-19,response,5
1977-03-02,step,2346
1993-11-01,early,426906339
1979-03-29,child,615086981
2006-11-19,box,649623
2003-06-26,wrong,9216112
2018-12-06,defense,31046758
2008-12-08,family,7444587
1992-01-21,bank,8
1976-04-07,spring,477
1984-11-28,treat,17
1986-12-25,piece,55556
2002-09-27,seek,47
1999-04-19,example,534
2011-10-17,culture,0
1971-10-11,voice,824
1974-06-02,moment,6033
2016-12-19,glass,9279758
2009-06-28,indicate,7314806
2011-08-21,under,8
2017-09-03,unit,296618467
2007-03-22,fill,143255315
2019-08-28,mother,8178350
1993-12-07,yard,816833059
2009-05-21,very,22
1987-07-01,represent,483352
1988-07-19,drug,20
1999-06-09,often,5
1976-02-02,woman,86590594
1999-06-22,under,60133
1972-05-20,morning,116
1985-02-14,hotel,546288868
1984-01-23,parent,5
2003-06-13,event,54
2006-03-12,financial,5
2018-04-14,gun,4863841
1991-10-24,fine,71792045
1994-02-27,evidence,5987858
2024-09-08,play,505820
2005-10-06,street,95087773
1971-11-25,nothing,8
2002-10-10,major,31618797
2017-02-23,notice,92530
2017-12-27,hospital,65573699
2013-03-09,material,52
2007-12-18,effect,494410
1992-11-10,station,15627
1991-03-28,American,8717
1990-12-22,grow,83
1990-10-26,development,298883347
2008-10-31,cell,787641038
1978-02-20,personal,30
2024-08-12,since,897
2018-06-23,cut,226464412
1998-10-04,anyone,83317988
1987-06-07,their,9552
1996-10-01,magazine,1395
1976-06-02,clear,70
1985-02-25,school,35341624
2014-12-23,make,931504656
1992-05-15,pick,1528
1998-12-17,none,53763
1999-10-27,control,4113
1999-05-29,make,93614261
2004-09-25,especially,0
2018-11-19,degree,2854
2009-06-23,our,8517
1978-09-10,understand,328851
1990-03-18,cell,66
1971-05-07,plant,16466749
1994-10-01,cost,83
1982-12-24,trip,8997183
2016-04-11,north,920905536
2009-05-11,wear,8
2014-12-06,travel,9
1984-03-07,key,82420
1993-09-30,front,3229430
2025-09-08,why,9
2006-12-12,student,39254453
1972-06-30,let,796771387
2021-09-04,wear,14206
1999-09-30,alone,82596495
2021-04-09,create,1084524
1981-01-04,any,1637
2020-08-28,human,3092174
2021-06-28,drop,84
2017-02-09,positive,62020708
1981-09-12,most,59
2009-08-23,develop,48552897
1991-01-27,me,66164042
1988-09-28,country,17
1989-12-19,owner,8221
1984-12-28,wish,1709193
1972-05-29,project,8
1997-07-03,physical,632931
1970-05-14,garden,576
2007-10-28,Republican,853260
2003-01-06,economy,275
1991-10-11,since,985
2007-03-04,recognize,8552066
1972-06-16,start,906835
2006-05-13,movie,52
2003-06-22,tree,588382
2008-06-05,address,399684
2014-02-21,loss,9196136
2022-12-04,trouble,28276372
2005-11-30,song,766065125
1971-04-17,affect,7449493
2004-11-01,discussion,5348379
2010-04-06,president,823044837
1984-08-11,fall,4701118
1985-03-13,itself,4454
2013-05-26,hot,196680
1987-05-20,care,558843
1992-08-13,same,875523
1991-06-26,economy,216
1976-06-14,yet,99457474
2011-04-01,across,568668797
2002-05-30,discover,23
2024-11-01,send,726478009
1982-06-24,coach,787
2021-04-21,walk,6249547
1981-04-20,history,378948
1997-08-26,describe,53039
2019-06-28,computer,9
2023-08-20,knowledge,10835
1992-05-14,goal,4
2019-02-19,agreement,6906
1972-08-26,tree,523014781
1979-05-09,administration,224321
1979-05-22,chance,27337656
2014-03-04,see,7057
2009-02-01,certainly,30906
1985-08-22,down,310918665
2017-02-14,science,8656495
1984-06-20,out,327890603
1982-01-05,though,947
2014-05-10,fight,310215088
1999-06-10,risk,13415323
1977-01-20,easy,9491470
2001-08-03,same,3
1976-01-22,daughter,63850
2003-04-24,perform,613184983
2014-03-03,material,873717
1982-11-01,receive,954
2005-02-23,life,663942982
1979-07-01,interest,8590
2008-10-19,pass,419587479
2010-06-05,best,9273
2006-04-19,whom,532
1974-02-03,language,2
1980-10-17,least,31
2003-09-19,group,937
1978-11-02,down,99356
1978-09-25,arrive,2346
1979-06-21,throughout,31
2011-01-23,already,26
1985-08-24,last,432641
1970-07-05,partner,8203
1983-11-09,word,998857
2012-01-02,newspaper,0
1971-01-06,despite,23358647
1981-09-11,store,54060645
1995-08-27,behavior,158
2005-12-06,woman,6817
1987-05-29,food,96782042
1976-02-21,hour,673
2000-07-17,would,754548724
1990-02-04,nation,934
1970-04-18,grow,5
2010-09-27,address,46263
1982-04-29,treatment,5586
2021-01-20,concern,317316966
2004-01-18,provide,90
1980-04-13,understand,66
2001-09-26,apply,6636
2017-04-13,born,213
1975-03-30,he,118062799
1992-09-10,sure,84219101
1993-05-06,program,9101
2020-05-30,draw,984721
1981-02-23,black,64579
2004-01-15,leader,1
2021-02-26,bring,23
1974-03-19,blue,4419
2014-10-16,range,81021
1996-03-13,fill,53593
2004-04-08,ever,54522
1977-04-17,ready,6946554
1983-05-23,condition,51
2015-03-29,allow,1703545
2008-03-29,trade,67
2024-02-03,prevent,3549
2006-08-29,want,591
2002-02-04,raise,971054
2012-11-07,board,50
2003-02-10,build,3892908
2001-04-29,beat,19304
1985-06-05,change,155
1987-09-19,help,971825
2016-04-01,lay,5163
2025-05-12,hospital,94
2024-04-29,population,75592
1990-05-08,other,6264375
1980-09-13,doctor,2
2012-09-22,among,413000
1995-09-14,central,28
2003-05-05,computer,27
1998-03-29,red,81201485
1979-04-22,arm,80210
1984-04-24,according,1
2024-02-24,happen,57830
2020-04-20,financial,698
1980-01-18,expert,1596
2010-07-10,practice,7587237
1999-10-02,recognize,42964
2015-03-13,I,814918674
1973-07-13,system,624
2004-02-29,carry,368
1981-03-28,thank,509
1999-07-07,raise,13
2013-11-12,for,2
2022-09-16,decide,988
2011-06-06,best,83
2024-11-19,term,9065418
1984-02-04,amount,337775
1982-06-14,black,1202739
1993-05-28,forget,40915612
1987-11-28,best,216
2012-04-30,man,1370
1984-09-13,whole,430351373
1995-01-03,yeah,935095540
1993-02-24,hard,238
2019-02-12,stock,1
2005-03-01,report,9644
1995-12-18,cultural,65555
2012-11-26,cover,15784643
1999-02-01,network,61
1982-05-25,art,762324133
2000-11-18,wide,9520
1991-06-04,career,38
2015-04-04,degree,94079
2018-12-25,group,36691
1988-03-18,main,26
1970-11-29,after,269
2021-06-22,open,821
2013-07-24,sign,6374
1976-09-23,pick,23
1979-12-19,feel,830
1982-04-30,idea,20
2024-11-04,house,35668
1994-11-07,power,87098442
1994-02-06,building,87
1971-02-13,value,2214914
2020-12-10,realize,8
1993-04-16,center,47052
2023-05-19,per,84344
1990-08-07,response,991
1978-09-08,near,750518
1981-12-18,newspaper,751085160
1987-11-17,describe,341
2019-10-04,room,8369
1985-03-02,table,395323919
2025-04-19,out,67
1995-01-11,player,280434
1987-10-08,own,110906921
2023-05-31,professional,4967212
1971-10-28,less,2334
2012-02-20,language,365813199
2018-06-17,surface,339
1993-10-01,challenge,8688498
1984-07-23,race,78934274
2008-05-13,my,368974987
2016-09-17,administration,896298
1997-06-27,again,34757990
2009-09-23,I,46323
2015-03-25,air,778
1972-06-22,agreement,82734764
2001-04-08,tax,753
1999-09-22,like,103
2000-10-30,shake,55167769
1974-10-03,while,142488
1992-01-29,tell,7
1990-11-10,free,1
2015-10-09,happy,583890
1989-09-19,half,17983
1989-05-09,consumer,57021479
